Graph;Is Planar?
grafo7942.83.gml;false
grafo7943.76.gml;false
grafo7944.85.gml;false
grafo7945.81.gml;false
grafo7946.78.gml;false
grafo7947.78.gml;false
grafo7948.90.gml;false
grafo7949.84.gml;false
grafo795.14.gml;true
grafo7950.62.gml;false
grafo7951.81.gml;false
grafo7952.77.gml;false
grafo7953.79.gml;false
grafo7954.69.gml;false
grafo7955.81.gml;false
grafo7956.80.gml;false
grafo7957.62.gml;false
grafo7958.61.gml;false
grafo7959.73.gml;false
grafo796.14.gml;true
grafo7960.62.gml;false
grafo7961.63.gml;false
grafo7962.78.gml;false
grafo7963.84.gml;false
grafo7964.75.gml;false
grafo7965.62.gml;false
grafo7966.77.gml;false
grafo7967.76.gml;false
grafo7968.71.gml;false
grafo7969.78.gml;false
grafo797.14.gml;true
grafo7970.74.gml;false
grafo7971.73.gml;false
grafo7972.63.gml;false
grafo7973.75.gml;false
grafo7974.69.gml;false
grafo7975.81.gml;false
grafo7976.80.gml;false
grafo7977.87.gml;false
grafo7978.90.gml;false
grafo7979.73.gml;false
grafo798.26.gml;false
grafo7980.62.gml;false
grafo7981.85.gml;false
grafo7982.76.gml;false
grafo7983.73.gml;false
grafo7984.92.gml;false
grafo7985.93.gml;false
grafo7986.77.gml;false
grafo7987.79.gml;false
grafo7988.61.gml;false
grafo7989.61.gml;false
grafo799.49.gml;false
grafo7990.94.gml;false
grafo7992.70.gml;false
grafo7993.75.gml;false
grafo7994.64.gml;false
grafo7995.65.gml;false
grafo7996.95.gml;false
grafo7997.71.gml;false
grafo7998.71.gml;false
grafo7999.62.gml;false
grafo800.12.gml;true
grafo8000.99.gml;false
grafo8001.82.gml;false
grafo8002.91.gml;false
grafo8003.89.gml;false
grafo8004.77.gml;false
grafo8005.84.gml;false
grafo8008.95.gml;false
grafo8009.87.gml;false
grafo801.13.gml;true
grafo8010.62.gml;false
grafo8011.91.gml;false
grafo8012.87.gml;false
grafo8013.76.gml;false
grafo8014.88.gml;false
grafo8015.81.gml;false
grafo8016.85.gml;false
grafo8017.64.gml;false
grafo8018.80.gml;false
grafo8019.84.gml;false
grafo802.17.gml;true
grafo8020.77.gml;false
grafo8021.88.gml;false
grafo8022.80.gml;false
grafo8023.99.gml;false
grafo8024.85.gml;false
grafo8025.82.gml;false
grafo8026.69.gml;true
grafo8027.60.gml;true
grafo8028.68.gml;false
grafo8029.75.gml;false
grafo803.15.gml;true
grafo8030.93.gml;false
grafo8031.68.gml;false
grafo8032.68.gml;false
grafo8033.91.gml;false
grafo8034.91.gml;false
grafo8035.98.gml;false
grafo8036.94.gml;false
grafo8037.62.gml;false
grafo8038.94.gml;false
grafo8039.65.gml;false
grafo804.21.gml;true
grafo8040.73.gml;false
grafo8041.68.gml;false
grafo8042.62.gml;false
grafo8043.72.gml;false
grafo8044.76.gml;false
grafo8045.68.gml;false
grafo8046.68.gml;false
grafo8047.70.gml;false
grafo8048.68.gml;false
grafo8049.74.gml;false
grafo805.13.gml;true
grafo8050.67.gml;false
grafo8051.61.gml;false
grafo8052.70.gml;false
grafo8053.62.gml;false
grafo8054.85.gml;false
grafo8055.79.gml;false
grafo8056.75.gml;false
grafo8057.80.gml;false
grafo8058.80.gml;false
grafo8059.61.gml;false
grafo806.15.gml;true
grafo8060.88.gml;false
grafo8061.66.gml;false
grafo8062.83.gml;false
grafo8063.70.gml;false
grafo8064.77.gml;false
grafo8065.82.gml;false
grafo8066.79.gml;false
grafo8067.80.gml;false
grafo8068.77.gml;false
grafo8069.73.gml;false
grafo807.12.gml;true
grafo8070.68.gml;false
grafo8071.81.gml;false
grafo8072.69.gml;false
grafo8073.82.gml;false
grafo8074.68.gml;false
grafo8075.80.gml;false
grafo8076.62.gml;false
grafo8077.83.gml;false
grafo8078.76.gml;false
grafo8079.81.gml;false
grafo808.12.gml;true
grafo8080.76.gml;false
grafo8081.80.gml;false
grafo8082.83.gml;false
grafo8083.88.gml;false
grafo8084.75.gml;false
grafo8085.76.gml;false
grafo8086.81.gml;false
grafo8087.84.gml;false
grafo8088.82.gml;false
grafo8089.80.gml;false
grafo809.15.gml;true
grafo8090.86.gml;false
grafo8091.70.gml;false
grafo8092.84.gml;false
grafo8093.83.gml;false
grafo8094.86.gml;false
grafo8095.76.gml;false
grafo8096.71.gml;false
grafo8097.76.gml;false
grafo8098.85.gml;false
grafo8099.75.gml;false
grafo810.16.gml;true
grafo8100.60.gml;false
grafo8101.82.gml;false
grafo8102.82.gml;false
grafo8103.71.gml;false
grafo8104.69.gml;false
grafo8105.70.gml;false
grafo8106.83.gml;false
grafo8107.77.gml;false
grafo8108.85.gml;false
grafo8109.77.gml;false
grafo811.14.gml;true
grafo8110.80.gml;false
grafo8111.78.gml;false
grafo8112.61.gml;false
grafo8113.70.gml;false
grafo8114.83.gml;false
grafo8115.60.gml;false
grafo8116.60.gml;false
grafo8117.62.gml;false
grafo8118.83.gml;false
grafo8119.79.gml;false
grafo812.14.gml;true
grafo8120.75.gml;false
grafo8121.61.gml;false
grafo8122.72.gml;false
grafo8123.87.gml;false
grafo8124.76.gml;false
grafo8125.78.gml;false
grafo8126.71.gml;false
grafo8127.78.gml;false
grafo8128.81.gml;false
grafo8129.79.gml;false
grafo813.13.gml;true
grafo8130.79.gml;false
grafo8131.78.gml;false
grafo8132.69.gml;false
grafo8133.82.gml;false
grafo8134.83.gml;false
grafo8135.81.gml;false
grafo8136.61.gml;false
grafo8137.86.gml;false
grafo8138.72.gml;false
grafo8139.83.gml;false
grafo814.14.gml;true
grafo8140.72.gml;false
grafo8141.79.gml;false
grafo8142.73.gml;false
grafo8143.77.gml;false
grafo8144.82.gml;false
grafo8145.78.gml;false
grafo8146.77.gml;false
grafo8147.69.gml;false
grafo8148.85.gml;false
grafo8149.82.gml;false
grafo815.15.gml;true
grafo8150.81.gml;false
grafo8151.76.gml;false
grafo8152.79.gml;false
grafo8153.78.gml;false
grafo8154.91.gml;false
grafo8155.61.gml;false
grafo8156.69.gml;false
grafo8157.81.gml;false
grafo8158.81.gml;false
grafo8159.60.gml;false
grafo816.17.gml;true
grafo8160.83.gml;false
grafo8161.67.gml;false
grafo8162.75.gml;false
grafo8163.76.gml;false
grafo8164.76.gml;false
grafo8165.77.gml;false
grafo8166.75.gml;false
grafo8167.81.gml;false
grafo8168.76.gml;false
grafo8169.61.gml;false
grafo817.18.gml;true
grafo8170.81.gml;false
grafo8171.62.gml;false
grafo8172.66.gml;false
grafo8173.74.gml;false
grafo8174.75.gml;false
grafo8175.78.gml;false
grafo8176.86.gml;false
grafo8177.88.gml;false
grafo8178.85.gml;false
grafo8179.91.gml;false
grafo818.13.gml;true
grafo8180.74.gml;false
grafo8181.72.gml;false
grafo8182.61.gml;false
grafo8183.63.gml;false
grafo8184.94.gml;false
grafo8185.61.gml;false
grafo8186.90.gml;false
grafo8187.70.gml;false
grafo8188.62.gml;false
grafo8189.85.gml;false
grafo819.38.gml;false
grafo8190.73.gml;false
grafo8191.86.gml;false
grafo8193.88.gml;false
grafo8194.76.gml;false
grafo8195.74.gml;false
grafo8196.76.gml;false
grafo8197.75.gml;false
grafo8198.99.gml;false
grafo8199.61.gml;false
grafo820.18.gml;true
grafo8200.76.gml;false
grafo8201.85.gml;false
grafo8202.78.gml;false
grafo8203.81.gml;false
grafo8204.82.gml;false
grafo8205.74.gml;false
grafo8206.90.gml;false
grafo8207.88.gml;false
grafo8208.89.gml;false
grafo8209.91.gml;false
grafo821.16.gml;true
grafo8210.71.gml;false
grafo8211.77.gml;false
grafo8212.69.gml;false
grafo8213.69.gml;false
grafo8214.94.gml;false
grafo8215.92.gml;false
grafo8216.66.gml;false
grafo8217.68.gml;false
grafo8218.92.gml;false
grafo8219.93.gml;false
grafo822.11.gml;true
grafo8220.96.gml;false
grafo8221.94.gml;false
grafo8222.84.gml;false
grafo8223.99.gml;false
grafo8224.100.gml;false
grafo8225.88.gml;false
grafo8226.90.gml;false
grafo8227.69.gml;false
grafo8228.68.gml;false
grafo8229.70.gml;false
grafo823.16.gml;true
grafo8230.70.gml;false
grafo8231.74.gml;false
grafo8232.74.gml;false
grafo8233.76.gml;false
grafo8234.70.gml;false
grafo8235.75.gml;false
grafo8236.72.gml;false
grafo8237.70.gml;false
grafo8238.70.gml;false
grafo8239.65.gml;false
grafo824.12.gml;true
grafo8240.72.gml;false
grafo8241.73.gml;false
grafo8242.82.gml;false
grafo8243.71.gml;false
grafo8244.72.gml;false
grafo8245.83.gml;false
grafo8246.82.gml;false
grafo8247.81.gml;false
grafo8248.86.gml;false
grafo8249.77.gml;false
grafo825.15.gml;true
grafo8250.74.gml;false
grafo8251.73.gml;false
grafo8252.78.gml;false
grafo8253.72.gml;false
grafo8254.72.gml;false
grafo8255.81.gml;false
grafo8256.83.gml;false
grafo8257.92.gml;false
grafo8258.78.gml;false
grafo8259.72.gml;false
grafo826.22.gml;true
grafo8260.86.gml;false
grafo8261.66.gml;false
grafo8262.78.gml;false
grafo8263.78.gml;false
grafo8264.78.gml;false
grafo8265.69.gml;true
grafo8266.81.gml;false
grafo8267.76.gml;false
grafo8268.61.gml;false
grafo8269.82.gml;false
grafo827.12.gml;true
grafo8270.71.gml;false
grafo8271.81.gml;false
grafo8272.83.gml;false
grafo8273.81.gml;false
grafo8274.60.gml;false
grafo8275.82.gml;false
grafo8276.60.gml;false
grafo8277.82.gml;false
grafo8278.70.gml;false
grafo8279.81.gml;false
grafo828.22.gml;true
grafo8280.88.gml;false
grafo8281.85.gml;false
grafo8282.76.gml;false
grafo8283.83.gml;false
grafo8284.84.gml;false
grafo8285.74.gml;false
grafo8286.81.gml;false
grafo8287.77.gml;false
grafo8288.82.gml;false
grafo8289.74.gml;false
grafo829.17.gml;true
grafo8290.81.gml;false
grafo8291.77.gml;false
grafo8292.70.gml;false
grafo8293.73.gml;false
grafo8294.63.gml;false
grafo8295.74.gml;false
grafo8296.86.gml;false
grafo8297.87.gml;false
grafo8298.78.gml;false
grafo8299.74.gml;false
grafo830.27.gml;true
grafo8300.84.gml;false
grafo8301.76.gml;false
grafo8302.81.gml;false
grafo8303.72.gml;false
grafo8304.85.gml;false
grafo8305.65.gml;false
grafo8306.76.gml;false
grafo8307.72.gml;false
grafo8308.83.gml;false
grafo8309.78.gml;false
grafo831.16.gml;true
grafo8310.86.gml;false
grafo8311.86.gml;false
grafo8312.78.gml;false
grafo8313.82.gml;false
grafo8314.81.gml;false
grafo8315.77.gml;false
grafo8316.82.gml;false
grafo8317.60.gml;false
grafo8318.84.gml;false
grafo8319.61.gml;false
grafo832.21.gml;false
grafo8320.83.gml;false
grafo8321.78.gml;false
grafo8322.70.gml;false
grafo8323.84.gml;false
grafo8324.76.gml;false
grafo8325.61.gml;false
grafo8326.76.gml;false
grafo8327.62.gml;false
grafo8328.67.gml;false
grafo8329.78.gml;false
grafo833.13.gml;true
grafo8330.88.gml;false
grafo8331.95.gml;false
grafo8332.87.gml;false
grafo8333.91.gml;false
grafo8334.95.gml;false
grafo8335.93.gml;false
grafo8336.71.gml;false
grafo8337.73.gml;false
grafo8338.70.gml;false
grafo8339.66.gml;false
grafo834.11.gml;true
grafo8340.69.gml;true
grafo8342.97.gml;false
grafo8343.75.gml;false
grafo8344.73.gml;false
grafo8345.85.gml;false
grafo8346.83.gml;false
grafo8347.69.gml;true
grafo8348.99.gml;false
grafo8349.91.gml;false
grafo835.23.gml;true
grafo8350.79.gml;false
grafo8351.89.gml;false
grafo8352.89.gml;false
grafo8353.89.gml;false
grafo8354.89.gml;false
grafo8355.87.gml;false
grafo8356.70.gml;false
grafo8357.82.gml;false
grafo8358.72.gml;false
grafo8359.72.gml;false
grafo836.10.gml;true
grafo8360.87.gml;false
grafo8361.65.gml;false
grafo8362.85.gml;false
grafo8363.69.gml;false
grafo8364.87.gml;false
grafo8365.87.gml;false
grafo8366.76.gml;false
grafo8367.76.gml;false
grafo8368.89.gml;false
grafo8369.72.gml;true
grafo837.10.gml;true
grafo8370.84.gml;false
grafo8371.96.gml;false
grafo8372.77.gml;true
grafo8373.100.gml;false
grafo8374.76.gml;false
grafo8375.70.gml;false
grafo8376.70.gml;false
grafo8377.92.gml;false
grafo8378.99.gml;false
grafo838.16.gml;true
grafo8380.93.gml;false
grafo8381.75.gml;false
grafo8382.69.gml;false
grafo8383.87.gml;false
grafo8384.61.gml;false
grafo8385.73.gml;false
grafo8386.73.gml;false
grafo8387.70.gml;false
grafo8388.72.gml;false
grafo8389.71.gml;false
grafo839.14.gml;true
grafo8390.69.gml;false
grafo8391.69.gml;false
grafo8392.72.gml;true
grafo8393.72.gml;false
grafo8394.89.gml;false
grafo8395.61.gml;false
grafo8396.85.gml;false
grafo8397.61.gml;false
grafo8398.85.gml;false
grafo8399.70.gml;false
grafo840.17.gml;true
grafo8400.81.gml;false
grafo8401.69.gml;false
grafo8402.61.gml;false
grafo8403.73.gml;false
grafo8404.69.gml;false
grafo8405.65.gml;false
grafo8406.75.gml;false
grafo8407.61.gml;false
grafo8408.84.gml;false
grafo8409.78.gml;false
grafo841.14.gml;true
grafo8410.81.gml;false
grafo8411.78.gml;false
grafo8412.76.gml;false
grafo8413.78.gml;false
grafo8414.74.gml;false
grafo8415.84.gml;false
grafo8416.64.gml;false
grafo8417.61.gml;false
grafo8418.61.gml;false
grafo8419.82.gml;false
grafo842.21.gml;true
grafo8420.81.gml;false
grafo8421.83.gml;false
grafo8422.71.gml;false
grafo8423.82.gml;false
grafo8424.61.gml;false
grafo8425.81.gml;false
grafo8426.75.gml;false
grafo8427.65.gml;false
grafo8428.82.gml;false
grafo8429.81.gml;false
grafo843.14.gml;true
grafo8430.83.gml;false
grafo8431.73.gml;false
grafo8432.86.gml;false
grafo8433.75.gml;false
grafo8434.69.gml;false
grafo8435.87.gml;false
grafo8436.76.gml;false
grafo8437.82.gml;false
grafo8438.67.gml;false
grafo8439.71.gml;false
grafo844.12.gml;true
grafo8440.84.gml;false
grafo8441.72.gml;false
grafo8442.76.gml;false
grafo8443.74.gml;false
grafo8444.83.gml;false
grafo8445.83.gml;false
grafo8446.76.gml;false
grafo8447.82.gml;false
grafo8448.86.gml;false
grafo8449.72.gml;false
grafo845.16.gml;true
grafo8450.69.gml;false
grafo8451.69.gml;false
grafo8452.85.gml;false
grafo8453.83.gml;false
grafo8454.78.gml;false
grafo8455.61.gml;false
grafo8456.76.gml;false
grafo8457.83.gml;false
grafo8458.75.gml;false
grafo8459.75.gml;false
grafo846.27.gml;true
grafo8460.76.gml;false
grafo8461.64.gml;false
grafo8462.76.gml;false
grafo8463.72.gml;false
grafo8464.73.gml;false
grafo8465.85.gml;false
grafo8466.75.gml;false
grafo8467.71.gml;false
grafo8468.85.gml;false
grafo8469.85.gml;false
grafo847.22.gml;true
grafo8470.93.gml;false
grafo8471.89.gml;false
grafo8472.81.gml;false
grafo8473.93.gml;false
grafo8474.90.gml;false
grafo8475.61.gml;false
grafo8476.95.gml;false
grafo8477.89.gml;false
grafo8478.98.gml;false
grafo8479.74.gml;false
grafo848.13.gml;true
grafo8480.91.gml;false
grafo8481.96.gml;false
grafo8482.73.gml;false
grafo8483.76.gml;false
grafo8484.87.gml;false
grafo8485.85.gml;false
grafo8486.85.gml;false
grafo8487.87.gml;false
grafo8488.85.gml;false
grafo8489.87.gml;false
grafo849.11.gml;true
grafo8490.95.gml;false
grafo8491.92.gml;false
grafo8492.86.gml;false
grafo8493.75.gml;false
grafo8494.90.gml;false
grafo8495.86.gml;false
grafo8496.61.gml;false
grafo8497.71.gml;false
grafo8498.74.gml;false
grafo8499.99.gml;false
grafo850.12.gml;true
grafo8500.89.gml;false
grafo8501.94.gml;false
grafo8502.89.gml;false
grafo8503.89.gml;false
grafo8504.71.gml;false
grafo8505.79.gml;false
grafo8506.88.gml;false
grafo8507.75.gml;true
grafo8508.73.gml;false
grafo8509.74.gml;false
grafo851.17.gml;true
grafo8510.100.gml;false
grafo8511.94.gml;false
grafo8512.94.gml;false
grafo8513.100.gml;false
grafo8514.95.gml;false
grafo8515.61.gml;false
grafo8516.79.gml;false
grafo8517.75.gml;false
grafo8518.73.gml;false
grafo8519.70.gml;false
grafo852.19.gml;true
grafo8520.70.gml;false
grafo8521.73.gml;false
grafo8522.76.gml;false
grafo8523.71.gml;false
grafo8524.75.gml;false
grafo8525.60.gml;false
grafo8526.76.gml;false
grafo8527.67.gml;false
grafo8528.84.gml;false
grafo8529.74.gml;false
grafo853.16.gml;true
grafo8530.76.gml;false
grafo8531.88.gml;false
grafo8532.83.gml;false
grafo8533.60.gml;false
grafo8534.84.gml;false
grafo8535.71.gml;false
grafo8536.61.gml;false
grafo8537.84.gml;false
grafo8538.80.gml;false
grafo8539.87.gml;false
grafo854.12.gml;true
grafo8540.74.gml;false
grafo8541.86.gml;false
grafo8542.61.gml;false
grafo8543.87.gml;false
grafo8544.61.gml;false
grafo8545.74.gml;false
grafo8546.75.gml;false
grafo8547.85.gml;false
grafo8548.75.gml;false
grafo8549.100.gml;false
grafo855.15.gml;true
grafo8550.79.gml;false
grafo8551.85.gml;false
grafo8552.71.gml;false
grafo8553.84.gml;false
grafo8554.84.gml;false
grafo8555.87.gml;false
grafo8556.84.gml;false
grafo8557.90.gml;false
grafo8558.90.gml;false
grafo8559.87.gml;false
grafo856.11.gml;true
grafo8560.71.gml;false
grafo8561.77.gml;false
grafo8562.61.gml;false
grafo8563.92.gml;false
grafo8564.100.gml;false
grafo8565.71.gml;false
grafo8566.98.gml;false
grafo8567.85.gml;false
grafo8568.83.gml;false
grafo857.11.gml;true
grafo8570.71.gml;false
grafo8571.94.gml;false
grafo8572.62.gml;false
grafo8573.92.gml;false
grafo8574.83.gml;false
grafo8575.86.gml;false
grafo8576.86.gml;false
grafo8577.74.gml;false
grafo8578.87.gml;false
grafo8579.88.gml;false
grafo858.23.gml;true
grafo8580.91.gml;false
grafo8581.94.gml;false
grafo8582.96.gml;false
grafo8583.85.gml;false
grafo8584.61.gml;false
grafo8585.91.gml;false
grafo8586.60.gml;false
grafo8587.71.gml;true
grafo8588.71.gml;false
grafo8589.73.gml;false
grafo859.30.gml;true
grafo8590.73.gml;false
grafo8591.74.gml;false
grafo8592.74.gml;false
grafo8593.87.gml;false
grafo8594.84.gml;false
grafo8595.89.gml;false
grafo8596.84.gml;false
grafo8597.83.gml;false
grafo8598.83.gml;false
grafo8599.83.gml;false
grafo860.31.gml;true
grafo8600.84.gml;false
grafo8601.87.gml;false
grafo8602.87.gml;false
grafo8603.87.gml;false
grafo8604.84.gml;false
grafo8605.68.gml;false
grafo8606.60.gml;false
grafo8607.60.gml;false
grafo8608.74.gml;false
grafo8609.73.gml;false
grafo861.12.gml;true
grafo8610.60.gml;false
grafo8611.88.gml;false
grafo8612.84.gml;false
grafo8613.73.gml;false
grafo8614.85.gml;false
grafo8615.85.gml;false
grafo8616.76.gml;false
grafo8617.85.gml;false
grafo8618.89.gml;false
grafo8619.84.gml;false
grafo862.25.gml;true
grafo8620.86.gml;false
grafo8621.73.gml;false
grafo8622.75.gml;false
grafo8623.74.gml;false
grafo8624.85.gml;false
grafo8625.85.gml;false
grafo8626.74.gml;false
grafo8627.82.gml;false
grafo8628.85.gml;false
grafo8629.84.gml;false
grafo863.18.gml;true
grafo8630.74.gml;false
grafo8631.87.gml;false
grafo8632.84.gml;false
grafo8633.75.gml;false
grafo8634.75.gml;false
grafo8635.73.gml;false
grafo8636.74.gml;false
grafo8637.84.gml;false
grafo8638.75.gml;false
grafo8639.75.gml;false
grafo864.16.gml;true
grafo8640.84.gml;false
grafo8642.91.gml;false
grafo8643.89.gml;false
grafo8644.92.gml;false
grafo8645.92.gml;false
grafo8646.92.gml;false
grafo8647.91.gml;false
grafo8648.73.gml;false
grafo8649.86.gml;false
grafo865.28.gml;true
grafo8650.91.gml;false
grafo8651.92.gml;false
grafo8653.74.gml;false
grafo8654.73.gml;false
grafo8655.95.gml;false
grafo8656.73.gml;false
grafo8657.88.gml;false
grafo8658.89.gml;false
grafo8659.92.gml;false
grafo866.19.gml;true
grafo8660.64.gml;false
grafo8661.64.gml;false
grafo8662.91.gml;false
grafo8663.75.gml;false
grafo8664.89.gml;false
grafo8665.74.gml;false
grafo8666.85.gml;false
grafo8667.96.gml;false
grafo8668.91.gml;false
grafo8669.91.gml;false
grafo867.12.gml;true
grafo8670.89.gml;false
grafo8671.93.gml;false
grafo8672.71.gml;false
grafo8673.98.gml;false
grafo8674.100.gml;false
grafo8675.93.gml;false
grafo8676.94.gml;false
grafo8677.74.gml;false
grafo8678.73.gml;false
grafo8679.73.gml;false
grafo868.12.gml;true
grafo8680.73.gml;false
grafo8681.86.gml;false
grafo8682.87.gml;false
grafo8683.79.gml;false
grafo8684.86.gml;false
grafo8685.74.gml;false
grafo8686.89.gml;false
grafo8687.86.gml;false
grafo8688.89.gml;false
grafo8689.87.gml;false
grafo869.10.gml;true
grafo8690.85.gml;false
grafo8691.89.gml;false
grafo8692.87.gml;false
grafo8693.86.gml;false
grafo8694.81.gml;false
grafo8695.85.gml;false
grafo8696.73.gml;false
grafo8697.74.gml;false
grafo8698.73.gml;false
grafo8699.97.gml;false
grafo870.10.gml;true
grafo8700.74.gml;false
grafo8701.90.gml;false
grafo8702.91.gml;false
grafo8703.74.gml;false
grafo8704.97.gml;false
grafo8705.82.gml;false
grafo8706.86.gml;false
grafo8707.92.gml;false
grafo8708.96.gml;false
grafo8709.87.gml;false
grafo871.14.gml;true
grafo8710.98.gml;false
grafo8711.90.gml;false
grafo8712.90.gml;false
grafo8713.93.gml;false
grafo8714.73.gml;false
grafo8715.93.gml;false
grafo8716.80.gml;false
grafo8717.90.gml;false
grafo8718.97.gml;false
grafo8719.93.gml;false
grafo872.24.gml;true
grafo8720.100.gml;false
grafo8721.74.gml;false
grafo8722.73.gml;false
grafo8723.73.gml;false
grafo8724.89.gml;false
grafo8725.86.gml;false
grafo8726.87.gml;false
grafo8727.79.gml;false
grafo8728.87.gml;false
grafo8729.87.gml;false
grafo873.20.gml;true
grafo8730.86.gml;false
grafo8731.88.gml;false
grafo8732.88.gml;false
grafo8733.88.gml;false
grafo8734.89.gml;false
grafo8735.60.gml;false
grafo8736.91.gml;false
grafo8737.90.gml;false
grafo8738.66.gml;false
grafo8739.99.gml;false
grafo874.20.gml;true
grafo8740.87.gml;false
grafo8741.87.gml;false
grafo8742.88.gml;false
grafo8743.87.gml;false
grafo8744.90.gml;false
grafo8745.90.gml;false
grafo8746.93.gml;false
grafo8747.89.gml;false
grafo8748.88.gml;false
grafo8749.65.gml;false
grafo875.20.gml;true
grafo8750.86.gml;false
grafo8751.87.gml;false
grafo8752.88.gml;false
grafo8753.91.gml;false
grafo8754.91.gml;false
grafo8755.93.gml;false
grafo8756.90.gml;false
grafo8757.96.gml;false
grafo8758.100.gml;false
grafo8759.94.gml;false
grafo876.38.gml;true
grafo8760.71.gml;false
grafo8761.89.gml;false
grafo8762.86.gml;false
grafo8763.87.gml;false
grafo8764.87.gml;false
grafo8765.86.gml;false
grafo8766.87.gml;false
grafo8767.86.gml;false
grafo8768.86.gml;false
grafo8769.86.gml;false
grafo877.16.gml;true
grafo8770.86.gml;false
grafo8771.66.gml;false
grafo8772.79.gml;false
grafo8773.88.gml;false
grafo8774.88.gml;false
grafo8775.96.gml;false
grafo8776.96.gml;false
grafo8777.98.gml;false
grafo8778.90.gml;false
grafo8779.88.gml;false
grafo878.13.gml;true
grafo8780.96.gml;false
grafo8781.88.gml;false
grafo8782.88.gml;false
grafo8783.85.gml;false
grafo8784.94.gml;false
grafo8785.89.gml;false
grafo8786.91.gml;false
grafo8787.91.gml;false
grafo8788.91.gml;false
grafo8789.95.gml;false
grafo879.15.gml;true
grafo8790.97.gml;false
grafo8791.94.gml;false
grafo8792.98.gml;false
grafo8793.100.gml;false
grafo8794.79.gml;false
grafo8795.86.gml;false
grafo8796.88.gml;false
grafo8797.100.gml;false
grafo8798.93.gml;false
grafo8799.90.gml;false
grafo880.17.gml;true
grafo8800.93.gml;false
grafo8801.91.gml;false
grafo8802.91.gml;false
grafo8803.96.gml;false
grafo8804.87.gml;false
grafo8805.80.gml;false
grafo8806.98.gml;false
grafo8807.87.gml;false
grafo8808.91.gml;false
grafo8809.94.gml;false
grafo881.10.gml;true
grafo8810.88.gml;false
grafo8811.96.gml;false
grafo8812.99.gml;false
grafo8813.88.gml;false
grafo8814.88.gml;false
grafo8815.87.gml;false
grafo8816.67.gml;false
grafo8817.88.gml;false
grafo8818.89.gml;false
grafo8819.87.gml;false
grafo882.26.gml;true
grafo8820.92.gml;false
grafo8821.94.gml;false
grafo8822.88.gml;false
grafo8823.93.gml;false
grafo8824.91.gml;false
grafo8825.92.gml;false
grafo8826.100.gml;false
grafo8827.64.gml;false
grafo8828.89.gml;false
grafo8829.87.gml;false
grafo883.14.gml;true
grafo8830.88.gml;false
grafo8831.91.gml;false
grafo8832.91.gml;false
grafo8833.94.gml;false
grafo8834.87.gml;false
grafo8835.87.gml;false
grafo8836.88.gml;false
grafo8837.87.gml;false
grafo8838.83.gml;false
grafo8839.89.gml;false
grafo884.17.gml;true
grafo8840.90.gml;false
grafo8841.88.gml;false
grafo8842.89.gml;false
grafo8843.96.gml;false
grafo8844.88.gml;false
grafo8845.92.gml;false
grafo8846.94.gml;false
grafo8847.60.gml;false
grafo8848.90.gml;false
grafo8849.65.gml;false
grafo885.18.gml;true
grafo8850.90.gml;false
grafo8851.90.gml;false
grafo8852.90.gml;false
grafo8853.89.gml;false
grafo8854.89.gml;false
grafo8855.100.gml;false
grafo8856.97.gml;false
grafo8857.99.gml;false
grafo8858.92.gml;false
grafo8859.89.gml;false
grafo886.15.gml;true
grafo8860.73.gml;false
grafo8861.94.gml;false
grafo8862.89.gml;false
grafo8863.94.gml;false
grafo8864.98.gml;false
grafo8865.100.gml;false
grafo8867.97.gml;false
grafo8868.60.gml;false
grafo8869.60.gml;false
grafo887.13.gml;true
grafo8870.60.gml;false
grafo8871.64.gml;false
grafo8872.88.gml;false
grafo8873.88.gml;false
grafo8874.60.gml;false
grafo8875.98.gml;false
grafo8876.88.gml;false
grafo8877.88.gml;false
grafo8878.93.gml;false
grafo8879.92.gml;false
grafo888.12.gml;true
grafo8881.91.gml;false
grafo8882.100.gml;false
grafo8883.71.gml;false
grafo8884.64.gml;false
grafo8885.88.gml;false
grafo8886.91.gml;false
grafo8887.89.gml;false
grafo8888.99.gml;false
grafo8889.89.gml;false
grafo889.21.gml;true
grafo8890.95.gml;false
grafo8891.90.gml;false
grafo8892.100.gml;false
grafo8893.96.gml;false
grafo8894.60.gml;false
grafo8895.78.gml;false
grafo8896.60.gml;false
grafo8897.88.gml;false
grafo8898.60.gml;false
grafo8899.89.gml;false
grafo890.13.gml;true
grafo8900.94.gml;false
grafo8902.89.gml;false
grafo8903.97.gml;false
grafo8904.92.gml;false
grafo8905.100.gml;false
grafo8906.75.gml;false
grafo8907.97.gml;false
grafo8908.96.gml;false
grafo8909.89.gml;false
grafo891.13.gml;true
grafo8910.91.gml;false
grafo8911.100.gml;false
grafo8912.90.gml;false
grafo8913.88.gml;false
grafo8914.88.gml;false
grafo8915.91.gml;false
grafo8916.91.gml;false
grafo8917.66.gml;false
grafo8918.96.gml;false
grafo8919.92.gml;false
grafo892.23.gml;true
grafo8920.94.gml;false
grafo8921.98.gml;false
grafo8922.92.gml;false
grafo8923.90.gml;false
grafo8924.89.gml;false
grafo8925.89.gml;false
grafo8926.89.gml;false
grafo8927.88.gml;false
grafo8928.74.gml;false
grafo8929.91.gml;false
grafo893.17.gml;true
grafo8930.97.gml;false
grafo8931.60.gml;false
grafo8932.89.gml;false
grafo8933.60.gml;false
grafo8934.88.gml;false
grafo8935.88.gml;false
grafo8936.94.gml;false
grafo8937.90.gml;false
